Symbol,Trade DATE,Close
NVDA,3/8/2019 16:00:00,150.64
NVDA,3/11/2019 16:00:00,161.14
NVDA,3/12/2019 16:00:00,162.52
NVDA,3/13/2019 16:00:00,168.62
NVDA,3/14/2019 16:00:00,165.56
NVDA,3/15/2019 16:00:00,169.81
NVDA,3/18/2019 16:00:00,168.95
NVDA,3/19/2019 16:00:00,175.71
NVDA,3/20/2019 16:00:00,174.4
NVDA,3/21/2019 16:00:00,183.94
NVDA,3/22/2019 16:00:00,177.5
NVDA,3/25/2019 16:00:00,173.78
NVDA,3/26/2019 16:00:00,176.87
NVDA,3/27/2019 16:00:00,176.5
NVDA,3/28/2019 16:00:00,177.25
NVDA,3/29/2019 16:00:00,179.56
NVDA,4/1/2019 16:00:00,182.28
NVDA,4/2/2019 16:00:00,183
NVDA,4/3/2019 16:00:00,188.62
NVDA,4/4/2019 16:00:00,188.26
NVDA,4/5/2019 16:00:00,190.95
NVDA,4/8/2019 16:00:00,191.79
NVDA,4/9/2019 16:00:00,189.26
NVDA,4/10/2019 16:00:00,192.1
NVDA,4/11/2019 16:00:00,191.54
NVDA,4/12/2019 16:00:00,190.01
NVDA,4/15/2019 16:00:00,184.7
NVDA,4/16/2019 16:00:00,188.21
NVDA,4/17/2019 16:00:00,187.29
NVDA,4/18/2019 16:00:00,186.3
NVDA,4/22/2019 16:00:00,188.47
NVDA,4/23/2019 16:00:00,190.67
NVDA,4/24/2019 16:00:00,191.17
NVDA,4/25/2019 16:00:00,186.91
NVDA,4/26/2019 16:00:00,178.09
NVDA,4/29/2019 16:00:00,179.33
NVDA,4/30/2019 16:00:00,181
NVDA,5/1/2019 16:00:00,180.47
NVDA,5/2/2019 16:00:00,183.19
NVDA,5/3/2019 16:00:00,183.01
NVDA,5/6/2019 16:00:00,179.85
NVDA,5/7/2019 16:00:00,173.11
NVDA,5/8/2019 16:00:00,173.92
NVDA,5/9/2019 16:00:00,170.19
NVDA,5/10/2019 16:00:00,168.82
NVDA,5/13/2019 16:00:00,158.45
NVDA,5/14/2019 16:00:00,162.04
NVDA,5/15/2019 16:00:00,159.58
NVDA,5/16/2019 16:00:00,160.19
NVDA,5/17/2019 16:00:00,156.53
NVDA,5/20/2019 16:00:00,151.75
NVDA,5/21/2019 16:00:00,155.06
NVDA,5/22/2019 16:00:00,152.2
NVDA,5/23/2019 16:00:00,147.32
NVDA,5/24/2019 16:00:00,145.15
NVDA,5/28/2019 16:00:00,143.33
NVDA,5/29/2019 16:00:00,140.34
NVDA,5/30/2019 16:00:00,139.11
NVDA,5/31/2019 16:00:00,135.46
NVDA,6/3/2019 16:00:00,133.78
NVDA,6/4/2019 16:00:00,143
NVDA,6/5/2019 16:00:00,141.28
NVDA,6/6/2019 16:00:00,143.78
NVDA,6/7/2019 16:00:00,145.5
NVDA,6/10/2019 16:00:00,148.43
NVDA,6/11/2019 16:00:00,150.75
NVDA,6/12/2019 16:00:00,146.2
NVDA,6/13/2019 16:00:00,148.26
NVDA,6/14/2019 16:00:00,144.64
NVDA,6/17/2019 16:00:00,145.03
NVDA,6/18/2019 16:00:00,152.88
NVDA,6/19/2019 16:00:00,153.12
NVDA,6/20/2019 16:00:00,154.1
NVDA,6/21/2019 16:00:00,151.76
NVDA,6/24/2019 16:00:00,152.66
NVDA,6/25/2019 16:00:00,151.48
NVDA,6/26/2019 16:00:00,159.26
NVDA,6/27/2019 16:00:00,163.23
NVDA,6/28/2019 16:00:00,164.23
NVDA,7/1/2019 16:00:00,166.17
NVDA,7/2/2019 16:00:00,162.23
NVDA,7/3/2019 13:00:00,162.75
NVDA,7/5/2019 16:00:00,160.23
NVDA,7/8/2019 16:00:00,157.21
NVDA,7/9/2019 16:00:00,157.31
NVDA,7/10/2019 16:00:00,160.06
NVDA,7/11/2019 16:00:00,166.28
NVDA,7/12/2019 16:00:00,167.61
NVDA,7/15/2019 16:00:00,167.27
NVDA,7/16/2019 16:00:00,167.08
NVDA,7/17/2019 16:00:00,169.71
NVDA,7/18/2019 16:00:00,170.18
NVDA,7/19/2019 16:00:00,168.44
NVDA,7/22/2019 16:00:00,171.32
NVDA,7/23/2019 16:00:00,175.66
NVDA,7/24/2019 16:00:00,178.66
NVDA,7/25/2019 16:00:00,173.38
NVDA,7/26/2019 16:00:00,175.07
NVDA,7/29/2019 16:00:00,174.82
NVDA,7/30/2019 16:00:00,175.45
NVDA,7/31/2019 16:00:00,168.72
NVDA,8/1/2019 16:00:00,164.92
NVDA,8/2/2019 16:00:00,161.19
NVDA,8/5/2019 16:00:00,150.79
NVDA,8/6/2019 16:00:00,152.35
NVDA,8/7/2019 16:00:00,153.89
NVDA,8/8/2019 16:00:00,158.26
NVDA,8/9/2019 16:00:00,154.18
NVDA,8/12/2019 16:00:00,151.45
NVDA,8/13/2019 16:00:00,156.05
NVDA,8/14/2019 16:00:00,150.07
NVDA,8/15/2019 16:00:00,148.77
NVDA,8/16/2019 16:00:00,159.56
NVDA,8/19/2019 16:00:00,170.78
NVDA,8/20/2019 16:00:00,167.87
NVDA,8/21/2019 16:00:00,171.23
NVDA,8/22/2019 16:00:00,171.48
NVDA,8/23/2019 16:00:00,162.44
NVDA,8/26/2019 16:00:00,165.45
NVDA,8/27/2019 16:00:00,161.8
NVDA,8/28/2019 16:00:00,161.22
NVDA,8/29/2019 16:00:00,167
NVDA,8/30/2019 16:00:00,167.51
NVDA,9/3/2019 16:00:00,164.17
NVDA,9/4/2019 16:00:00,168.76
NVDA,9/5/2019 16:00:00,179.74
NVDA,9/6/2019 16:00:00,178.65
NVDA,9/9/2019 16:00:00,180.5
NVDA,9/10/2019 16:00:00,183.18
NVDA,9/11/2019 16:00:00,184.33
NVDA,9/12/2019 16:00:00,184.27
NVDA,9/13/2019 16:00:00,181.94
NVDA,9/16/2019 16:00:00,180.21
NVDA,9/17/2019 16:00:00,181.07
NVDA,9/18/2019 16:00:00,179.98
NVDA,9/19/2019 16:00:00,176.94
NVDA,9/20/2019 16:00:00,172.69
NVDA,9/23/2019 16:00:00,174.84
NVDA,9/24/2019 16:00:00,172.53
NVDA,9/25/2019 16:00:00,178.23
NVDA,9/26/2019 16:00:00,177.34
NVDA,9/27/2019 16:00:00,171.76
NVDA,9/30/2019 16:00:00,174.07
NVDA,10/1/2019 16:00:00,174
NVDA,10/2/2019 16:00:00,173.04
NVDA,10/3/2019 16:00:00,181.31
NVDA,10/4/2019 16:00:00,181.97
NVDA,10/7/2019 16:00:00,184.33
NVDA,10/8/2019 16:00:00,177.23
NVDA,10/9/2019 16:00:00,180.71
NVDA,10/10/2019 16:00:00,183.03
NVDA,10/11/2019 16:00:00,185.99
NVDA,10/14/2019 16:00:00,186.53
NVDA,10/15/2019 16:00:00,196.37
NVDA,10/16/2019 16:00:00,194.21
NVDA,10/17/2019 16:00:00,194.29
NVDA,10/18/2019 16:00:00,190.49
NVDA,10/21/2019 16:00:00,196.01
NVDA,10/22/2019 16:00:00,195.61
NVDA,10/23/2019 16:00:00,195.09
NVDA,10/24/2019 16:00:00,196.86
NVDA,10/25/2019 16:00:00,204.54
NVDA,10/28/2019 16:00:00,206.79
NVDA,10/29/2019 16:00:00,202.92
NVDA,10/30/2019 16:00:00,203
NVDA,10/31/2019 16:00:00,201.02
NVDA,11/1/2019 16:00:00,202.59
NVDA,11/4/2019 16:00:00,210.5
NVDA,11/5/2019 16:00:00,209.61
NVDA,11/6/2019 16:00:00,207.63
NVDA,11/7/2019 16:00:00,208.34
NVDA,11/8/2019 16:00:00,207.78
NVDA,11/11/2019 16:00:00,208.18
NVDA,11/12/2019 16:00:00,209.61
NVDA,11/13/2019 16:00:00,208.57
NVDA,11/14/2019 16:00:00,209.79
NVDA,11/15/2019 16:00:00,204.19
NVDA,11/18/2019 16:00:00,212.28
NVDA,11/19/2019 16:00:00,207.99
NVDA,11/20/2019 16:00:00,211.18
NVDA,11/21/2019 16:00:00,210.18
NVDA,11/22/2019 16:00:00,210.89
NVDA,11/25/2019 16:00:00,221.21
NVDA,11/26/2019 16:00:00,217
NVDA,11/27/2019 16:00:00,218.24
NVDA,11/29/2019 13:00:00,216.74
NVDA,12/2/2019 16:00:00,209.25
NVDA,12/3/2019 16:00:00,207.66
NVDA,12/4/2019 16:00:00,209.42
NVDA,12/5/2019 16:00:00,208.74
NVDA,12/6/2019 16:00:00,212.17
NVDA,12/9/2019 16:00:00,212.17
NVDA,12/10/2019 16:00:00,213.98
NVDA,12/11/2019 16:00:00,217.34
NVDA,12/12/2019 16:00:00,224.07
NVDA,12/13/2019 16:00:00,223.99
NVDA,12/16/2019 16:00:00,225.15
NVDA,12/17/2019 16:00:00,228.29
NVDA,12/18/2019 16:00:00,229.51
NVDA,12/19/2019 16:00:00,235.46
NVDA,12/20/2019 16:00:00,239.37
NVDA,12/23/2019 16:00:00,238.82
NVDA,12/24/2019 13:00:00,238.62
NVDA,12/26/2019 16:00:00,239.19
NVDA,12/27/2019 16:00:00,236.87
NVDA,12/30/2019 16:00:00,232.32
NVDA,12/31/2019 16:00:00,235.3
NVDA,1/2/2020 16:00:00,239.91
NVDA,1/3/2020 16:00:00,236.07
NVDA,1/6/2020 16:00:00,237.06
NVDA,1/7/2020 16:00:00,239.93
NVDA,1/8/2020 16:00:00,240.38
NVDA,1/9/2020 16:00:00,243.02
NVDA,1/10/2020 16:00:00,244.32
NVDA,1/13/2020 16:00:00,251.98
NVDA,1/14/2020 16:00:00,247.28
NVDA,1/15/2020 16:00:00,245.57
NVDA,1/16/2020 16:00:00,248.93
NVDA,1/17/2020 16:00:00,249.28
NVDA,1/21/2020 16:00:00,247.94
NVDA,1/22/2020 16:00:00,250.05
NVDA,1/23/2020 16:00:00,252.86
NVDA,1/24/2020 16:00:00,250.48
NVDA,1/27/2020 16:00:00,240.2
NVDA,1/28/2020 16:00:00,247.97
NVDA,1/29/2020 16:00:00,245.54
NVDA,1/30/2020 16:00:00,245.81
NVDA,1/31/2020 16:00:00,236.43
NVDA,2/3/2020 16:00:00,240.33
NVDA,2/4/2020 16:00:00,247.13
NVDA,2/5/2020 16:00:00,250.76
NVDA,2/6/2020 16:00:00,254.25
NVDA,2/7/2020 16:00:00,251.59
NVDA,2/10/2020 16:00:00,262.97
NVDA,2/11/2020 16:00:00,267.89
NVDA,2/12/2020 16:00:00,272.54
NVDA,2/13/2020 16:00:00,270.78
NVDA,2/14/2020 16:00:00,289.79
NVDA,2/18/2020 16:00:00,296.57
NVDA,2/19/2020 16:00:00,314.7
NVDA,2/20/2020 16:00:00,308.7
NVDA,2/21/2020 16:00:00,294.07
NVDA,2/24/2020 16:00:00,273.28
NVDA,2/25/2020 16:00:00,262.05
NVDA,2/26/2020 16:00:00,267.65
NVDA,2/27/2020 16:00:00,252.6
NVDA,2/28/2020 16:00:00,270.07
NVDA,3/2/2020 16:00:00,276.43
NVDA,3/3/2020 16:00:00,265.89
NVDA,3/4/2020 16:00:00,284.51
NVDA,3/5/2020 16:00:00,273.29
NVDA,3/6/2020 16:00:00,266.04
NVDA,3/9/2020 16:00:00,245.44
NVDA,3/10/2020 16:00:00,261.08
NVDA,3/11/2020 16:00:00,246.47
NVDA,3/12/2020 16:00:00,216.31
NVDA,3/13/2020 16:00:00,240.84
NVDA,3/16/2020 16:00:00,196.4
NVDA,3/17/2020 16:00:00,217.27
NVDA,3/18/2020 16:00:00,202.82
NVDA,3/19/2020 16:00:00,212.97
NVDA,3/20/2020 16:00:00,205.75
NVDA,3/23/2020 16:00:00,212.69
NVDA,3/24/2020 16:00:00,249.18
NVDA,3/25/2020 16:00:00,245.62
NVDA,3/26/2020 16:00:00,257.24
NVDA,3/27/2020 16:00:00,252.73
NVDA,3/30/2020 16:00:00,265.59
NVDA,3/31/2020 16:00:00,263.6
NVDA,4/1/2020 16:00:00,243.07
NVDA,4/2/2020 16:00:00,255.47
NVDA,4/3/2020 16:00:00,243.91
NVDA,4/6/2020 16:00:00,268.4
NVDA,4/7/2020 16:00:00,259.03
NVDA,4/8/2020 16:00:00,266.95
NVDA,4/9/2020 16:00:00,262.95
NVDA,4/13/2020 16:00:00,269.85
NVDA,4/14/2020 16:00:00,283.95
NVDA,4/15/2020 16:00:00,280.84
NVDA,4/16/2020 16:00:00,294.7
NVDA,4/17/2020 16:00:00,292.32
NVDA,4/20/2020 16:00:00,287.05
NVDA,4/21/2020 16:00:00,269.51
NVDA,4/22/2020 16:00:00,286.15
NVDA,4/23/2020 16:00:00,284.01
NVDA,4/24/2020 16:00:00,289.59
NVDA,4/27/2020 16:00:00,297.08
NVDA,4/28/2020 16:00:00,291.36
NVDA,4/29/2020 16:00:00,298.46
NVDA,4/30/2020 16:00:00,292.28
NVDA,5/1/2020 16:00:00,282.78
NVDA,5/4/2020 16:00:00,291.29
NVDA,5/5/2020 16:00:00,293.74
NVDA,5/6/2020 16:00:00,297.79
NVDA,5/7/2020 16:00:00,304.87
NVDA,5/8/2020 16:00:00,312.5
NVDA,5/11/2020 16:00:00,322.62
NVDA,5/12/2020 16:00:00,312.1
NVDA,5/13/2020 16:00:00,311.2
NVDA,5/14/2020 16:00:00,321.22
NVDA,5/15/2020 16:00:00,339.63
NVDA,5/18/2020 16:00:00,350.01
NVDA,5/19/2020 16:00:00,352.22
NVDA,5/20/2020 16:00:00,358.8
NVDA,5/21/2020 16:00:00,351.01
NVDA,5/22/2020 16:00:00,361.05
NVDA,5/26/2020 16:00:00,348.71
NVDA,5/27/2020 16:00:00,341.01
NVDA,5/28/2020 16:00:00,339.48
NVDA,5/29/2020 16:00:00,355.02
NVDA,6/1/2020 16:00:00,352.25
NVDA,6/2/2020 16:00:00,353.01
NVDA,6/3/2020 16:00:00,350.78
NVDA,6/4/2020 16:00:00,350.66
NVDA,6/5/2020 16:00:00,356.8
NVDA,6/8/2020 16:00:00,352.2
NVDA,6/9/2020 16:00:00,361.84
NVDA,6/10/2020 16:00:00,374.67
NVDA,6/11/2020 16:00:00,351.85
NVDA,6/12/2020 16:00:00,357.3
NVDA,6/15/2020 16:00:00,366.95
NVDA,6/16/2020 16:00:00,362.74
NVDA,6/17/2020 16:00:00,369.44
NVDA,6/18/2020 16:00:00,368.72
NVDA,6/19/2020 16:00:00,370.45
NVDA,6/22/2020 16:00:00,381.07
NVDA,6/23/2020 16:00:00,378
NVDA,6/24/2020 16:00:00,369.42
NVDA,6/25/2020 16:00:00,379.6
NVDA,6/26/2020 16:00:00,366.2
NVDA,6/29/2020 16:00:00,368
NVDA,6/30/2020 16:00:00,379.91
NVDA,7/1/2020 16:00:00,381.2
NVDA,7/2/2020 16:00:00,384.49
NVDA,7/6/2020 16:00:00,393.57
NVDA,7/7/2020 16:00:00,394.87
NVDA,7/8/2020 16:00:00,408.64
NVDA,7/9/2020 16:00:00,420.36
NVDA,7/10/2020 16:00:00,419.17
NVDA,7/13/2020 16:00:00,402.09
NVDA,7/14/2020 16:00:00,415.08
NVDA,7/15/2020 16:00:00,409.09
NVDA,7/16/2020 16:00:00,405.39
NVDA,7/17/2020 16:00:00,408.06
NVDA,7/20/2020 16:00:00,420.43
NVDA,7/21/2020 16:00:00,413.14
NVDA,7/22/2020 16:00:00,417.55
NVDA,7/23/2020 16:00:00,405.19
NVDA,7/24/2020 16:00:00,407.78
NVDA,7/27/2020 16:00:00,416.86
NVDA,7/28/2020 16:00:00,408.62
NVDA,7/29/2020 16:00:00,418.62
NVDA,7/30/2020 16:00:00,424.56
NVDA,7/31/2020 16:00:00,424.59
NVDA,8/3/2020 16:00:00,440.41
NVDA,8/4/2020 16:00:00,449.11
NVDA,8/5/2020 16:00:00,451.47
NVDA,8/6/2020 16:00:00,453.42
NVDA,8/7/2020 16:00:00,447.98
NVDA,8/10/2020 16:00:00,446.6
NVDA,8/11/2020 16:00:00,434
NVDA,8/12/2020 16:00:00,457.61
NVDA,8/13/2020 16:00:00,457.72
NVDA,8/14/2020 16:00:00,462.56
NVDA,8/17/2020 16:00:00,493.48
NVDA,8/18/2020 16:00:00,490.43
NVDA,8/19/2020 16:00:00,485.54
NVDA,8/20/2020 16:00:00,485.64
NVDA,8/21/2020 16:00:00,507.34
NVDA,8/24/2020 16:00:00,508.81
