Symbol,Trade DATE,Close
GOOG,7/16/2019 16:00:00,1153.58
GOOG,7/17/2019 16:00:00,1146.35
GOOG,7/18/2019 16:00:00,1146.33
GOOG,7/19/2019 16:00:00,1130.1
GOOG,7/22/2019 16:00:00,1138.07
GOOG,7/23/2019 16:00:00,1146.21
GOOG,7/24/2019 16:00:00,1137.81
GOOG,7/25/2019 16:00:00,1132.12
GOOG,7/26/2019 16:00:00,1250.41
GOOG,7/29/2019 16:00:00,1239.41
GOOG,7/30/2019 16:00:00,1225.14
GOOG,7/31/2019 16:00:00,1216.68
GOOG,8/1/2019 16:00:00,1209.01
GOOG,8/2/2019 16:00:00,1193.99
GOOG,8/5/2019 16:00:00,1152.32
GOOG,8/6/2019 16:00:00,1169.95
GOOG,8/7/2019 16:00:00,1173.99
GOOG,8/8/2019 16:00:00,1204.8
GOOG,8/9/2019 16:00:00,1188.01
GOOG,8/12/2019 16:00:00,1174.71
GOOG,8/13/2019 16:00:00,1197.27
GOOG,8/14/2019 16:00:00,1164.29
GOOG,8/15/2019 16:00:00,1167.26
GOOG,8/16/2019 16:00:00,1177.6
GOOG,8/19/2019 16:00:00,1198.45
GOOG,8/20/2019 16:00:00,1182.69
GOOG,8/21/2019 16:00:00,1191.25
GOOG,8/22/2019 16:00:00,1189.53
GOOG,8/23/2019 16:00:00,1151.29
GOOG,8/26/2019 16:00:00,1168.89
GOOG,8/27/2019 16:00:00,1167.84
GOOG,8/28/2019 16:00:00,1171.02
GOOG,8/29/2019 16:00:00,1192.85
GOOG,8/30/2019 16:00:00,1188.1
GOOG,9/3/2019 16:00:00,1168.39
GOOG,9/4/2019 16:00:00,1181.41
GOOG,9/5/2019 16:00:00,1211.38
GOOG,9/6/2019 16:00:00,1204.93
GOOG,9/9/2019 16:00:00,1204.41
GOOG,9/10/2019 16:00:00,1206
GOOG,9/11/2019 16:00:00,1220.17
GOOG,9/12/2019 16:00:00,1234.25
GOOG,9/13/2019 16:00:00,1239.56
GOOG,9/16/2019 16:00:00,1231.3
GOOG,9/17/2019 16:00:00,1229.15
GOOG,9/18/2019 16:00:00,1232.41
GOOG,9/19/2019 16:00:00,1238.71
GOOG,9/20/2019 16:00:00,1229.93
GOOG,9/23/2019 16:00:00,1234.03
GOOG,9/24/2019 16:00:00,1218.76
GOOG,9/25/2019 16:00:00,1246.52
GOOG,9/26/2019 16:00:00,1241.39
GOOG,9/27/2019 16:00:00,1225.09
GOOG,9/30/2019 16:00:00,1219
GOOG,10/1/2019 16:00:00,1205.1
GOOG,10/2/2019 16:00:00,1176.63
GOOG,10/3/2019 16:00:00,1187.83
GOOG,10/4/2019 16:00:00,1209
GOOG,10/7/2019 16:00:00,1207.68
GOOG,10/8/2019 16:00:00,1189.13
GOOG,10/9/2019 16:00:00,1202.31
GOOG,10/10/2019 16:00:00,1208.67
GOOG,10/11/2019 16:00:00,1215.45
GOOG,10/14/2019 16:00:00,1217.14
GOOG,10/15/2019 16:00:00,1243.01
GOOG,10/16/2019 16:00:00,1243.64
GOOG,10/17/2019 16:00:00,1253.07
GOOG,10/18/2019 16:00:00,1245.49
GOOG,10/21/2019 16:00:00,1246.15
GOOG,10/22/2019 16:00:00,1242.8
GOOG,10/23/2019 16:00:00,1259.13
GOOG,10/24/2019 16:00:00,1260.99
GOOG,10/25/2019 16:00:00,1265.13
GOOG,10/28/2019 16:00:00,1290
GOOG,10/29/2019 16:00:00,1262.62
GOOG,10/30/2019 16:00:00,1261.29
GOOG,10/31/2019 16:00:00,1260.11
GOOG,11/1/2019 16:00:00,1273.74
GOOG,11/4/2019 16:00:00,1291.37
GOOG,11/5/2019 16:00:00,1292.03
GOOG,11/6/2019 16:00:00,1291.8
GOOG,11/7/2019 16:00:00,1308.86
GOOG,11/8/2019 16:00:00,1311.37
GOOG,11/11/2019 16:00:00,1299.19
GOOG,11/12/2019 16:00:00,1298.8
GOOG,11/13/2019 16:00:00,1298
GOOG,11/14/2019 16:00:00,1311.46
GOOG,11/15/2019 16:00:00,1334.87
GOOG,11/18/2019 16:00:00,1320.7
GOOG,11/19/2019 16:00:00,1315.46
GOOG,11/20/2019 16:00:00,1303.05
GOOG,11/21/2019 16:00:00,1301.35
GOOG,11/22/2019 16:00:00,1295.34
GOOG,11/25/2019 16:00:00,1306.69
GOOG,11/26/2019 16:00:00,1313.55
GOOG,11/27/2019 16:00:00,1312.99
GOOG,11/29/2019 13:00:00,1304.96
GOOG,12/2/2019 16:00:00,1289.92
GOOG,12/3/2019 16:00:00,1295.28
GOOG,12/4/2019 16:00:00,1320.54
GOOG,12/5/2019 16:00:00,1328.13
GOOG,12/6/2019 16:00:00,1340.62
GOOG,12/9/2019 16:00:00,1343.56
GOOG,12/10/2019 16:00:00,1344.66
GOOG,12/11/2019 16:00:00,1345.02
GOOG,12/12/2019 16:00:00,1350.27
GOOG,12/13/2019 16:00:00,1347.83
GOOG,12/16/2019 16:00:00,1361.17
GOOG,12/17/2019 16:00:00,1355.12
GOOG,12/18/2019 16:00:00,1352.62
GOOG,12/19/2019 16:00:00,1356.04
GOOG,12/20/2019 16:00:00,1349.59
GOOG,12/23/2019 16:00:00,1348.84
GOOG,12/24/2019 13:00:00,1343.56
GOOG,12/26/2019 16:00:00,1360.4
GOOG,12/27/2019 16:00:00,1351.89
GOOG,12/30/2019 16:00:00,1336.14
GOOG,12/31/2019 16:00:00,1337.02
GOOG,1/2/2020 16:00:00,1367.37
GOOG,1/3/2020 16:00:00,1360.66
GOOG,1/6/2020 16:00:00,1394.21
GOOG,1/7/2020 16:00:00,1393.34
GOOG,1/8/2020 16:00:00,1404.32
GOOG,1/9/2020 16:00:00,1419.83
GOOG,1/10/2020 16:00:00,1429.73
GOOG,1/13/2020 16:00:00,1439.23
GOOG,1/14/2020 16:00:00,1430.88
GOOG,1/15/2020 16:00:00,1439.2
GOOG,1/16/2020 16:00:00,1451.7
GOOG,1/17/2020 16:00:00,1480.39
GOOG,1/21/2020 16:00:00,1484.4
GOOG,1/22/2020 16:00:00,1485.95
GOOG,1/23/2020 16:00:00,1486.65
GOOG,1/24/2020 16:00:00,1466.71
GOOG,1/27/2020 16:00:00,1433.9
GOOG,1/28/2020 16:00:00,1452.56
GOOG,1/29/2020 16:00:00,1458.63
GOOG,1/30/2020 16:00:00,1455.84
GOOG,1/31/2020 16:00:00,1434.23
GOOG,2/3/2020 16:00:00,1485.94
GOOG,2/4/2020 16:00:00,1447.07
GOOG,2/5/2020 16:00:00,1448.23
GOOG,2/6/2020 16:00:00,1476.23
GOOG,2/7/2020 16:00:00,1479.23
GOOG,2/10/2020 16:00:00,1508.68
GOOG,2/11/2020 16:00:00,1508.79
GOOG,2/12/2020 16:00:00,1518.27
GOOG,2/13/2020 16:00:00,1514.66
GOOG,2/14/2020 16:00:00,1520.74
GOOG,2/18/2020 16:00:00,1519.67
GOOG,2/19/2020 16:00:00,1526.69
GOOG,2/20/2020 16:00:00,1518.15
GOOG,2/21/2020 16:00:00,1485.11
GOOG,2/24/2020 16:00:00,1421.59
GOOG,2/25/2020 16:00:00,1388.45
GOOG,2/26/2020 16:00:00,1393.18
GOOG,2/27/2020 16:00:00,1318.09
GOOG,2/28/2020 16:00:00,1339.33
GOOG,3/2/2020 16:00:00,1389.11
GOOG,3/3/2020 16:00:00,1341.39
GOOG,3/4/2020 16:00:00,1386.52
GOOG,3/5/2020 16:00:00,1319.04
GOOG,3/6/2020 16:00:00,1298.41
GOOG,3/9/2020 16:00:00,1215.56
GOOG,3/10/2020 16:00:00,1280.39
GOOG,3/11/2020 16:00:00,1215.41
GOOG,3/12/2020 16:00:00,1114.91
GOOG,3/13/2020 16:00:00,1219.73
GOOG,3/16/2020 16:00:00,1084.33
GOOG,3/17/2020 16:00:00,1119.8
GOOG,3/18/2020 16:00:00,1096.8
GOOG,3/19/2020 16:00:00,1115.29
GOOG,3/20/2020 16:00:00,1072.32
GOOG,3/23/2020 16:00:00,1056.62
GOOG,3/24/2020 16:00:00,1134.46
GOOG,3/25/2020 16:00:00,1102.49
GOOG,3/26/2020 16:00:00,1161.75
GOOG,3/27/2020 16:00:00,1110.71
GOOG,3/30/2020 16:00:00,1146.82
GOOG,3/31/2020 16:00:00,1162.81
GOOG,4/1/2020 16:00:00,1105.62
GOOG,4/2/2020 16:00:00,1120.84
GOOG,4/3/2020 16:00:00,1097.88
GOOG,4/6/2020 16:00:00,1186.92
GOOG,4/7/2020 16:00:00,1186.51
GOOG,4/8/2020 16:00:00,1210.28
GOOG,4/9/2020 16:00:00,1211.45
GOOG,4/13/2020 16:00:00,1217.56
GOOG,4/14/2020 16:00:00,1269.23
GOOG,4/15/2020 16:00:00,1262.47
GOOG,4/16/2020 16:00:00,1263.47
GOOG,4/17/2020 16:00:00,1283.25
GOOG,4/20/2020 16:00:00,1266.61
GOOG,4/21/2020 16:00:00,1216.34
GOOG,4/22/2020 16:00:00,1263.21
GOOG,4/23/2020 16:00:00,1276.31
GOOG,4/24/2020 16:00:00,1279.31
GOOG,4/27/2020 16:00:00,1275.88
GOOG,4/28/2020 16:00:00,1233.67
GOOG,4/29/2020 16:00:00,1341.48
GOOG,4/30/2020 16:00:00,1348.66
GOOG,5/1/2020 16:00:00,1320.61
GOOG,5/4/2020 16:00:00,1326.8
GOOG,5/5/2020 16:00:00,1351.11
GOOG,5/6/2020 16:00:00,1347.3
GOOG,5/7/2020 16:00:00,1372.56
GOOG,5/8/2020 16:00:00,1388.37
GOOG,5/11/2020 16:00:00,1403.26
GOOG,5/12/2020 16:00:00,1375.74
GOOG,5/13/2020 16:00:00,1349.33
GOOG,5/14/2020 16:00:00,1356.13
GOOG,5/15/2020 16:00:00,1373.19
GOOG,5/18/2020 16:00:00,1383.94
GOOG,5/19/2020 16:00:00,1373.49
GOOG,5/20/2020 16:00:00,1406.72
GOOG,5/21/2020 16:00:00,1402.8
GOOG,5/22/2020 16:00:00,1410.42
GOOG,5/26/2020 16:00:00,1417.02
GOOG,5/27/2020 16:00:00,1417.84
GOOG,5/28/2020 16:00:00,1416.73
GOOG,5/29/2020 16:00:00,1428.92
GOOG,6/1/2020 16:00:00,1431.82
GOOG,6/2/2020 16:00:00,1439.22
GOOG,6/3/2020 16:00:00,1436.38
GOOG,6/4/2020 16:00:00,1412.18
GOOG,6/5/2020 16:00:00,1438.39
GOOG,6/8/2020 16:00:00,1446.61
GOOG,6/9/2020 16:00:00,1456.16
GOOG,6/10/2020 16:00:00,1465.85
GOOG,6/11/2020 16:00:00,1403.84
GOOG,6/12/2020 16:00:00,1413.18
GOOG,6/15/2020 16:00:00,1419.85
GOOG,6/16/2020 16:00:00,1442.72
GOOG,6/17/2020 16:00:00,1451.12
GOOG,6/18/2020 16:00:00,1435.96
GOOG,6/19/2020 16:00:00,1431.72
GOOG,6/22/2020 16:00:00,1451.86
GOOG,6/23/2020 16:00:00,1464.41
GOOG,6/24/2020 16:00:00,1431.97
GOOG,6/25/2020 16:00:00,1441.33
GOOG,6/26/2020 16:00:00,1359.9
GOOG,6/29/2020 16:00:00,1394.97
GOOG,6/30/2020 16:00:00,1413.61
GOOG,7/1/2020 16:00:00,1438.04
GOOG,7/2/2020 16:00:00,1464.7
GOOG,7/6/2020 16:00:00,1495.7
GOOG,7/7/2020 16:00:00,1485.18
GOOG,7/8/2020 16:00:00,1496
GOOG,7/9/2020 16:00:00,1510.99
GOOG,7/10/2020 16:00:00,1541.74
GOOG,7/13/2020 16:00:00,1511.34
GOOG,7/14/2020 16:00:00,1520.58
GOOG,7/15/2020 16:00:00,1513.64
GOOG,7/16/2020 16:00:00,1518
GOOG,7/17/2020 16:00:00,1515.55
GOOG,7/20/2020 16:00:00,1565.72
GOOG,7/21/2020 16:00:00,1558.42
GOOG,7/22/2020 16:00:00,1568.49
GOOG,7/23/2020 16:00:00,1515.68
GOOG,7/24/2020 16:00:00,1511.87
GOOG,7/27/2020 16:00:00,1530.2
GOOG,7/28/2020 16:00:00,1500.34
GOOG,7/29/2020 16:00:00,1522.02
GOOG,7/30/2020 16:00:00,1531.45
GOOG,7/31/2020 16:00:00,1482.96
GOOG,8/3/2020 16:00:00,1474.45
GOOG,8/4/2020 16:00:00,1464.97
GOOG,8/5/2020 16:00:00,1473.61
GOOG,8/6/2020 16:00:00,1500.1
GOOG,8/7/2020 16:00:00,1494.49
GOOG,8/10/2020 16:00:00,1496.1
GOOG,8/11/2020 16:00:00,1480.32
GOOG,8/12/2020 16:00:00,1506.62
GOOG,8/13/2020 16:00:00,1518.45
GOOG,8/14/2020 16:00:00,1507.73
GOOG,8/17/2020 16:00:00,1517.98
GOOG,8/18/2020 16:00:00,1558.6
GOOG,8/19/2020 16:00:00,1547.53
GOOG,8/20/2020 16:00:00,1581.75
GOOG,8/21/2020 16:00:00,1580.42
GOOG,8/24/2020 16:00:00,1588.2
